Year of Birth,Gender,Ethnicity,Child's First Name,Count,Rank,Gender,Ethnicity,Child's First Name,Sub1,Sub2,
2015,FEMALE,BLACK NON HISPANIC,Nia,29,21,Female,Black Non Hispanic,Nia,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Victoria,29,21,Female,Black Non Hispanic,Victoria,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Ariel,28,22,Female,Black Non Hispanic,Ariel,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Fatoumata,28,22,Female,Black Non Hispanic,Fatoumata,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Kennedy,28,22,Female,Black Non Hispanic,Kennedy,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Alyssa,27,23,Female,Black Non Hispanic,Alyssa,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Aubrey,27,23,Female,Black Non Hispanic,Aubrey,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Isabelle,27,23,Female,Black Non Hispanic,Isabelle,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Naomi,27,23,Female,Black Non Hispanic,Naomi,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Sophia,27,23,Female,Black Non Hispanic,Sophia,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Amiyah,26,24,Female,Black Non Hispanic,Amiyah,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Elizabeth,26,24,Female,Black Non Hispanic,Elizabeth,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Hailey,26,24,Female,Black Non Hispanic,Hailey,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Sarai,26,24,Female,Black Non Hispanic,Sarai,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Amina,25,25,Female,Black Non Hispanic,Amina,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Laila,25,25,Female,Black Non Hispanic,Laila,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Leilani,25,25,Female,Black Non Hispanic,Leilani,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Nylah,25,25,Female,Black Non Hispanic,Nylah,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Lauren,24,26,Female,Black Non Hispanic,Lauren,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Paige,24,26,Female,Black Non Hispanic,Paige,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Isabella,23,27,Female,Black Non Hispanic,Isabella,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Jada,23,27,Female,Black Non Hispanic,Jada,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Kali,23,27,Female,Black Non Hispanic,Kali,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Maya,23,27,Female,Black Non Hispanic,Maya,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Ariana,22,28,Female,Black Non Hispanic,Ariana,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Arielle,22,28,Female,Black Non Hispanic,Arielle,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Grace,22,28,Female,Black Non Hispanic,Grace,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Kaylee,22,28,Female,Black Non Hispanic,Kaylee,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Malia,22,28,Female,Black Non Hispanic,Malia,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,McKenzie,22,28,Female,Black Non Hispanic,Mckenzie,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Brianna,21,29,Female,Black Non Hispanic,Brianna,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Sydney,21,29,Female,Black Non Hispanic,Sydney,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Trinity,21,29,Female,Black Non Hispanic,Trinity,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Avery,20,30,Female,Black Non Hispanic,Avery,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Harmony,20,30,Female,Black Non Hispanic,Harmony,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Jade,20,30,Female,Black Non Hispanic,Jade,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Londyn,20,30,Female,Black Non Hispanic,Londyn,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Zara,20,30,Female,Black Non Hispanic,Zara,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Amirah,19,31,Female,Black Non Hispanic,Amirah,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Heaven,19,31,Female,Black Non Hispanic,Heaven,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Jordyn,19,31,Female,Black Non Hispanic,Jordyn,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Michelle,19,31,Female,Black Non Hispanic,Michelle,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Milan,19,31,Female,Black Non Hispanic,Milan,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Amaya,18,32,Female,Black Non Hispanic,Amaya,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Chelsea,18,32,Female,Black Non Hispanic,Chelsea,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Destiny,18,32,Female,Black Non Hispanic,Destiny,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Esther,18,32,Female,Black Non Hispanic,Esther,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Jasmine,18,32,Female,Black Non Hispanic,Jasmine,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Jayla,18,32,Female,Black Non Hispanic,Jayla,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Kyla,18,32,Female,Black Non Hispanic,Kyla,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Lyric,18,32,Female,Black Non Hispanic,Lyric,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Maliyah,18,32,Female,Black Non Hispanic,Maliyah,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Mariah,18,32,Female,Black Non Hispanic,Mariah,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Mariama,18,32,Female,Black Non Hispanic,Mariama,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Mya,18,32,Female,Black Non Hispanic,Mya,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Skyla,18,32,Female,Black Non Hispanic,Skyla,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Amira,17,33,Female,Black Non Hispanic,Amira,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Bintou,17,33,Female,Black Non Hispanic,Bintou,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Emma,17,33,Female,Black Non Hispanic,Emma,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Eva,17,33,Female,Black Non Hispanic,Eva,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Janiyah,17,33,Female,Black Non Hispanic,Janiyah,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Journey,17,33,Female,Black Non Hispanic,Journey,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Malaysia,17,33,Female,Black Non Hispanic,Malaysia,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Tori,17,33,Female,Black Non Hispanic,Tori,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Alana,16,34,Female,Black Non Hispanic,Alana,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Aliyah,16,34,Female,Black Non Hispanic,Aliyah,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Aniyah,16,34,Female,Black Non Hispanic,Aniyah,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Bella,16,34,Female,Black Non Hispanic,Bella,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Genesis,16,34,Female,Black Non Hispanic,Genesis,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Imani,16,34,Female,Black Non Hispanic,Imani,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Kimora,16,34,Female,Black Non Hispanic,Kimora,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Paris,16,34,Female,Black Non Hispanic,Paris,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Egypt,15,35,Female,Black Non Hispanic,Egypt,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Gianna,15,35,Female,Black Non Hispanic,Gianna,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Hawa,15,35,Female,Black Non Hispanic,Hawa,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Mikayla,15,35,Female,Black Non Hispanic,Mikayla,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Miracle,15,35,Female,Black Non Hispanic,Miracle,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Nova,15,35,Female,Black Non Hispanic,Nova,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Samara,15,35,Female,Black Non Hispanic,Samara,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Skye,15,35,Female,Black Non Hispanic,Skye,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Skyler,15,35,Female,Black Non Hispanic,Skyler,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Summer,15,35,Female,Black Non Hispanic,Summer,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Charlotte,14,36,Female,Black Non Hispanic,Charlotte,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Dakota,14,36,Female,Black Non Hispanic,Dakota,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Hannah,14,36,Female,Black Non Hispanic,Hannah,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Melanie,14,36,Female,Black Non Hispanic,Melanie,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Sanai,14,36,Female,Black Non Hispanic,Sanai,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Aissatou,13,37,Female,Black Non Hispanic,Aissatou,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Ariah,13,37,Female,Black Non Hispanic,Ariah,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Christina,13,37,Female,Black Non Hispanic,Christina,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Leila,13,37,Female,Black Non Hispanic,Leila,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Zendaya,13,37,Female,Black Non Hispanic,Zendaya,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Aicha,12,38,Female,Black Non Hispanic,Aicha,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Amara,12,38,Female,Black Non Hispanic,Amara,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Amia,12,38,Female,Black Non Hispanic,Amia,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Ashley,12,38,Female,Black Non Hispanic,Ashley,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Cali,12,38,Female,Black Non Hispanic,Cali,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Kadiatou,12,38,Female,Black Non Hispanic,Kadiatou,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Kaliyah,12,38,Female,Black Non Hispanic,Kaliyah,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Kelsey,12,38,Female,Black Non Hispanic,Kelsey,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Mackenzie,12,38,Female,Black Non Hispanic,Mackenzie,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Marley,12,38,Female,Black Non Hispanic,Marley,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Milani,12,38,Female,Black Non Hispanic,Milani,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Nala,12,38,Female,Black Non Hispanic,Nala,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Sanaa,12,38,Female,Black Non Hispanic,Sanaa,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Wynter,12,38,Female,Black Non Hispanic,Wynter,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Zahra,12,38,Female,Black Non Hispanic,Zahra,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Alani,11,39,Female,Black Non Hispanic,Alani,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Ariella,11,39,Female,Black Non Hispanic,Ariella,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Brooke,11,39,Female,Black Non Hispanic,Brooke,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Danielle,11,39,Female,Black Non Hispanic,Danielle,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Erin,11,39,Female,Black Non Hispanic,Erin,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Fatou,11,39,Female,Black Non Hispanic,Fatou,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Kailee,11,39,Female,Black Non Hispanic,Kailee,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Kaitlyn,11,39,Female,Black Non Hispanic,Kaitlyn,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Lauryn,11,39,Female,Black Non Hispanic,Lauryn,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Oumou,11,39,Female,Black Non Hispanic,Oumou,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Samantha,11,39,Female,Black Non Hispanic,Samantha,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Samiyah,11,39,Female,Black Non Hispanic,Samiyah,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Sariah,11,39,Female,Black Non Hispanic,Sariah,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Taliyah,11,39,Female,Black Non Hispanic,Taliyah,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Zahara,11,39,Female,Black Non Hispanic,Zahara,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Zariah,11,39,Female,Black Non Hispanic,Zariah,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Alexandria,10,40,Female,Black Non Hispanic,Alexandria,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Amber,10,40,Female,Black Non Hispanic,Amber,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Anaya,10,40,Female,Black Non Hispanic,Anaya,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Angel,10,40,Female,Black Non Hispanic,Angel,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Athena,10,40,Female,Black Non Hispanic,Athena,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Brooklyn,10,40,Female,Black Non Hispanic,Brooklyn,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Eden,10,40,Female,Black Non Hispanic,Eden,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Janiya,10,40,Female,Black Non Hispanic,Janiya,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Jayda,10,40,Female,Black Non Hispanic,Jayda,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Jordan,10,40,Female,Black Non Hispanic,Jordan,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Joy,10,40,Female,Black Non Hispanic,Joy,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Julia,10,40,Female,Black Non Hispanic,Julia,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Lily,10,40,Female,Black Non Hispanic,Lily,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Mila,10,40,Female,Black Non Hispanic,Mila,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Royal,10,40,Female,Black Non Hispanic,Royal,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Saige,10,40,Female,Black Non Hispanic,Saige,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Sariyah,10,40,Female,Black Non Hispanic,Sariyah,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Shiloh,10,40,Female,Black Non Hispanic,Shiloh,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Sky,10,40,Female,Black Non Hispanic,Sky,Black Non Hisp,Black Non Hispanic,
2015,FEMALE,BLACK NON HISPANIC,Tiana,10,40,Female,Black Non Hispanic,Tiana,Black Non Hisp,Black Non Hispanic,
2016,MALE,HISPANIC,Liam,387,1,Male,Hispanic,Liam,Hispanic,Hispanic,
2016,MALE,HISPANIC,Jacob,351,2,Male,Hispanic,Jacob,Hispanic,Hispanic,
2016,MALE,HISPANIC,Dylan,312,3,Male,Hispanic,Dylan,Hispanic,Hispanic,
2016,MALE,HISPANIC,Matthew,297,4,Male,Hispanic,Matthew,Hispanic,Hispanic,
2016,MALE,HISPANIC,Noah,269,5,Male,Hispanic,Noah,Hispanic,Hispanic,
2016,MALE,HISPANIC,Sebastian,256,6,Male,Hispanic,Sebastian,Hispanic,Hispanic,
2016,MALE,HISPANIC,Ethan,250,7,Male,Hispanic,Ethan,Hispanic,Hispanic,
2016,MALE,HISPANIC,Jayden,231,8,Male,Hispanic,Jayden,Hispanic,Hispanic,
2016,MALE,HISPANIC,Lucas,206,9,Male,Hispanic,Lucas,Hispanic,Hispanic,
2016,MALE,HISPANIC,Aiden,192,10,Male,Hispanic,Aiden,Hispanic,Hispanic,
2016,MALE,HISPANIC,Daniel,188,11,Male,Hispanic,Daniel,Hispanic,Hispanic,
2016,MALE,HISPANIC,Angel,187,12,Male,Hispanic,Angel,Hispanic,Hispanic,
2016,MALE,HISPANIC,Alexander,169,13,Male,Hispanic,Alexander,Hispanic,Hispanic,
2016,MALE,HISPANIC,Mason,168,14,Male,Hispanic,Mason,Hispanic,Hispanic,
2016,MALE,HISPANIC,Christopher,163,15,Male,Hispanic,Christopher,Hispanic,Hispanic,
2016,MALE,HISPANIC,Aaron,141,16,Male,Hispanic,Aaron,Hispanic,Hispanic,
2016,MALE,HISPANIC,Mateo,138,17,Male,Hispanic,Mateo,Hispanic,Hispanic,
2016,MALE,HISPANIC,Joshua,137,18,Male,Hispanic,Joshua,Hispanic,Hispanic,
2016,MALE,HISPANIC,Adrian,135,19,Male,Hispanic,Adrian,Hispanic,Hispanic,
2016,MALE,HISPANIC,Anthony,130,20,Male,Hispanic,Anthony,Hispanic,Hispanic,
2016,MALE,HISPANIC,David,129,21,Male,Hispanic,David,Hispanic,Hispanic,
2016,MALE,HISPANIC,Michael,126,22,Male,Hispanic,Michael,Hispanic,Hispanic,
2016,MALE,HISPANIC,Gabriel,115,23,Male,Hispanic,Gabriel,Hispanic,Hispanic,
2016,MALE,HISPANIC,Logan,115,23,Male,Hispanic,Logan,Hispanic,Hispanic,
2016,MALE,HISPANIC,Isaac,114,24,Male,Hispanic,Isaac,Hispanic,Hispanic,
2016,MALE,HISPANIC,Ian,110,25,Male,Hispanic,Ian,Hispanic,Hispanic,
2016,MALE,HISPANIC,Joseph,104,26,Male,Hispanic,Joseph,Hispanic,Hispanic,
2016,MALE,HISPANIC,Julian,103,27,Male,Hispanic,Julian,Hispanic,Hispanic,
2016,MALE,HISPANIC,Ryan,103,27,Male,Hispanic,Ryan,Hispanic,Hispanic,
2016,MALE,HISPANIC,Josiah,99,28,Male,Hispanic,Josiah,Hispanic,Hispanic,
2016,MALE,HISPANIC,Justin,94,29,Male,Hispanic,Justin,Hispanic,Hispanic,
2016,MALE,HISPANIC,Jose,91,30,Male,Hispanic,Jose,Hispanic,Hispanic,
2016,MALE,HISPANIC,Kevin,91,30,Male,Hispanic,Kevin,Hispanic,Hispanic,
2016,MALE,HISPANIC,Elijah,90,31,Male,Hispanic,Elijah,Hispanic,Hispanic,
2016,MALE,HISPANIC,Luis,88,32,Male,Hispanic,Luis,Hispanic,Hispanic,
2016,MALE,HISPANIC,Jonathan,87,33,Male,Hispanic,Jonathan,Hispanic,Hispanic,
2016,MALE,HISPANIC,Benjamin,83,34,Male,Hispanic,Benjamin,Hispanic,Hispanic,
2016,MALE,HISPANIC,James,83,34,Male,Hispanic,James,Hispanic,Hispanic,
2016,MALE,HISPANIC,Nathan,83,34,Male,Hispanic,Nathan,Hispanic,Hispanic,
2016,MALE,HISPANIC,Samuel,83,34,Male,Hispanic,Samuel,Hispanic,Hispanic,
2016,MALE,HISPANIC,Jeremiah,82,35,Male,Hispanic,Jeremiah,Hispanic,Hispanic,
2016,MALE,HISPANIC,John,80,36,Male,Hispanic,John,Hispanic,Hispanic,
2016,MALE,HISPANIC,Jeremy,79,37,Male,Hispanic,Jeremy,Hispanic,Hispanic,
2016,MALE,HISPANIC,Carlos,78,38,Male,Hispanic,Carlos,Hispanic,Hispanic,
2016,MALE,HISPANIC,Nicholas,78,38,Male,Hispanic,Nicholas,Hispanic,Hispanic,
2016,MALE,HISPANIC,Christian,76,39,Male,Hispanic,Christian,Hispanic,Hispanic,
2016,MALE,HISPANIC,Andrew,75,40,Male,Hispanic,Andrew,Hispanic,Hispanic,
2016,MALE,HISPANIC,Ayden,74,41,Male,Hispanic,Ayden,Hispanic,Hispanic,
2016,MALE,HISPANIC,Brandon,74,41,Male,Hispanic,Brandon,Hispanic,Hispanic,
2016,MALE,HISPANIC,Elias,73,42,Male,Hispanic,Elias,Hispanic,Hispanic,
2016,MALE,HISPANIC,Xavier,73,42,Male,Hispanic,Xavier,Hispanic,Hispanic,
2016,MALE,HISPANIC,Leonardo,72,43,Male,Hispanic,Leonardo,Hispanic,Hispanic,
2016,MALE,HISPANIC,Diego,69,44,Male,Hispanic,Diego,Hispanic,Hispanic,
2016,MALE,HISPANIC,Axel,63,45,Male,Hispanic,Axel,Hispanic,Hispanic,
2016,MALE,HISPANIC,Erick,63,45,Male,Hispanic,Erick,Hispanic,Hispanic,
2016,MALE,HISPANIC,Jesus,62,46,Male,Hispanic,Jesus,Hispanic,Hispanic,
2016,MALE,HISPANIC,Oliver,61,47,Male,Hispanic,Oliver,Hispanic,Hispanic,
2016,MALE,HISPANIC,Alan,58,48,Male,Hispanic,Alan,Hispanic,Hispanic,
2016,MALE,HISPANIC,Kayden,57,49,Male,Hispanic,Kayden,Hispanic,Hispanic,
2016,MALE,HISPANIC,Emmanuel,56,50,Male,Hispanic,Emmanuel,Hispanic,Hispanic,
2016,MALE,HISPANIC,Gael,55,51,Male,Hispanic,Gael,Hispanic,Hispanic,
2016,MALE,HISPANIC,Joel,55,51,Male,Hispanic,Joel,Hispanic,Hispanic,
2016,MALE,HISPANIC,Steven,55,51,Male,Hispanic,Steven,Hispanic,Hispanic,
2016,MALE,HISPANIC,Thiago,55,51,Male,Hispanic,Thiago,Hispanic,Hispanic,
2016,MALE,HISPANIC,Jason,54,52,Male,Hispanic,Jason,Hispanic,Hispanic,
2016,MALE,HISPANIC,Santiago,54,52,Male,Hispanic,Santiago,Hispanic,Hispanic,
2016,MALE,HISPANIC,Alex,53,53,Male,Hispanic,Alex,Hispanic,Hispanic,
2016,MALE,HISPANIC,Alejandro,52,54,Male,Hispanic,Alejandro,Hispanic,Hispanic,
2016,MALE,HISPANIC,Nicolas,52,54,Male,Hispanic,Nicolas,Hispanic,Hispanic,
2016,MALE,HISPANIC,William,51,55,Male,Hispanic,William,Hispanic,Hispanic,
2016,MALE,HISPANIC,Damian,50,56,Male,Hispanic,Damian,Hispanic,Hispanic,
2016,MALE,HISPANIC,Austin,49,57,Male,Hispanic,Austin,Hispanic,Hispanic,
2016,MALE,HISPANIC,Adam,48,58,Male,Hispanic,Adam,Hispanic,Hispanic,
2016,MALE,HISPANIC,Juan,48,58,Male,Hispanic,Juan,Hispanic,Hispanic,
2016,MALE,HISPANIC,Isaiah,47,59,Male,Hispanic,Isaiah,Hispanic,Hispanic,
2016,MALE,HISPANIC,Jace,47,59,Male,Hispanic,Jace,Hispanic,Hispanic,
2016,MALE,HISPANIC,Bryan,46,60,Male,Hispanic,Bryan,Hispanic,Hispanic,
2016,MALE,HISPANIC,Jayce,44,61,Male,Hispanic,Jayce,Hispanic,Hispanic,
2016,MALE,HISPANIC,Abraham,42,62,Male,Hispanic,Abraham,Hispanic,Hispanic,
2016,MALE,HISPANIC,Matteo,42,62,Male,Hispanic,Matteo,Hispanic,Hispanic,
2016,MALE,HISPANIC,Nathaniel,42,62,Male,Hispanic,Nathaniel,Hispanic,Hispanic,
2016,MALE,HISPANIC,Evan,40,63,Male,Hispanic,Evan,Hispanic,Hispanic,
